"Origin.Code","Destination.Code","Dep.Time","Arr.Time","Flight","Airline.Code","Alliance","Origin.Country","Destination.Country","Day.of.Week","Block.Mins","Seats"
"BGO","KRS",2225,2315,599,"WF","None","Norway","Norway","Monday",50,78
"BGO","KRS",2225,2315,599,"WF","None","Norway","Norway","Tuesday",50,78
"BGO","KRS",2225,2315,599,"WF","None","Norway","Norway","Wednesday",50,78
"BGO","KRS",2225,2315,599,"WF","None","Norway","Norway","Thursday",50,78
"BGO","KRS",2225,2315,599,"WF","None","Norway","Norway","Friday",50,78
"BGO","KRS",2225,2315,599,"WF","None","Norway","Norway","Sunday",50,78
"BGO","KSU",735,835,562,"WF","None","Norway","Norway","Monday",60,50
"BGO","KSU",735,835,562,"WF","None","Norway","Norway","Tuesday",60,50
"BGO","KSU",735,835,562,"WF","None","Norway","Norway","Wednesday",60,50
"BGO","KSU",735,835,562,"WF","None","Norway","Norway","Thursday",60,50
"BGO","KSU",735,835,562,"WF","None","Norway","Norway","Friday",60,50
"BGO","KSU",1050,1145,568,"WF","None","Norway","Norway","Monday",55,78
"BGO","KSU",1050,1145,568,"WF","None","Norway","Norway","Tuesday",55,78
"BGO","KSU",1050,1145,568,"WF","None","Norway","Norway","Wednesday",55,78
"BGO","KSU",1050,1145,568,"WF","None","Norway","Norway","Thursday",55,78
"BGO","KSU",1050,1145,568,"WF","None","Norway","Norway","Friday",55,78
"BGO","KSU",1110,1210,568,"WF","None","Norway","Norway","Saturday",60,50
"BGO","KSU",1505,1600,570,"WF","None","Norway","Norway","Monday",55,78
"BGO","KSU",1505,1600,570,"WF","None","Norway","Norway","Tuesday",55,78
"BGO","KSU",1505,1600,570,"WF","None","Norway","Norway","Wednesday",55,78
"BGO","KSU",1505,1600,570,"WF","None","Norway","Norway","Thursday",55,78
"BGO","KSU",1505,1600,570,"WF","None","Norway","Norway","Friday",55,78
"BGO","KSU",1505,1600,570,"WF","None","Norway","Norway","Sunday",55,78
"BGO","KSU",2025,2120,576,"WF","None","Norway","Norway","Monday",55,78
"BGO","KSU",2025,2120,576,"WF","None","Norway","Norway","Tuesday",55,78
"BGO","KSU",2025,2120,576,"WF","None","Norway","Norway","Wednesday",55,78
"BGO","KSU",2025,2120,576,"WF","None","Norway","Norway","Thursday",55,78
"BGO","KSU",2025,2120,576,"WF","None","Norway","Norway","Friday",55,78
"BGO","KSU",2135,2230,576,"WF","None","Norway","Norway","Sunday",55,78
"BGO","MOL",1430,1525,514,"WF","None","Norway","Norway","Monday",55,50
"BGO","MOL",1430,1525,514,"WF","None","Norway","Norway","Tuesday",55,50
"BGO","MOL",1430,1525,514,"WF","None","Norway","Norway","Wednesday",55,50
"BGO","MOL",1430,1525,514,"WF","None","Norway","Norway","Thursday",55,50
"BGO","MOL",1430,1525,514,"WF","None","Norway","Norway","Friday",55,50
"BGO","MOL",1430,1525,514,"WF","None","Norway","Norway","Sunday",55,50
"BGO","MOL",1715,1810,516,"WF","None","Norway","Norway","Monday",55,50
"BGO","MOL",1715,1810,516,"WF","None","Norway","Norway","Tuesday",55,50
"BGO","MOL",1715,1810,516,"WF","None","Norway","Norway","Wednesday",55,50
"BGO","MOL",1715,1810,516,"WF","None","Norway","Norway","Thursday",55,50
"BGO","MOL",1715,1810,516,"WF","None","Norway","Norway","Friday",55,50
"BGO","MOL",1715,1810,516,"WF","None","Norway","Norway","Sunday",55,50
"BGO","MOL",2035,2130,518,"WF","None","Norway","Norway","Monday",55,50
"BGO","MOL",2035,2130,518,"WF","None","Norway","Norway","Tuesday",55,50
"BGO","MOL",2035,2130,518,"WF","None","Norway","Norway","Wednesday",55,50
"BGO","MOL",2035,2130,518,"WF","None","Norway","Norway","Thursday",55,50
"BGO","MOL",2035,2130,518,"WF","None","Norway","Norway","Friday",55,50
"BGO","MOL",2035,2130,518,"WF","None","Norway","Norway","Sunday",55,50
"BGO","OSL",610,700,236,"SK","Star Alliance","Norway","Norway","Monday",50,181
"BGO","OSL",610,700,236,"SK","Star Alliance","Norway","Norway","Tuesday",50,141
"BGO","OSL",610,700,236,"SK","Star Alliance","Norway","Norway","Wednesday",50,141
"BGO","OSL",610,700,236,"SK","Star Alliance","Norway","Norway","Thursday",50,181
"BGO","OSL",610,700,236,"SK","Star Alliance","Norway","Norway","Friday",50,181
"BGO","OSL",640,735,601,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"BGO","OSL",640,735,601,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"BGO","OSL",640,735,601,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"BGO","OSL",640,735,601,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"BGO","OSL",640,735,601,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"BGO","OSL",700,750,238,"SK","Star Alliance","Norway","Norway","Monday",50,181
"BGO","OSL",700,750,238,"SK","Star Alliance","Norway","Norway","Tuesday",50,181
"BGO","OSL",700,750,238,"SK","Star Alliance","Norway","Norway","Wednesday",50,141
"BGO","OSL",700,750,238,"SK","Star Alliance","Norway","Norway","Thursday",50,181
"BGO","OSL",700,750,238,"SK","Star Alliance","Norway","Norway","Friday",50,181
"BGO","OSL",700,755,605,"DY","Low Cost Carriers","Norway","Norway","Saturday",55,186
"BGO","OSL",715,805,244,"SK","Star Alliance","Norway","Norway","Saturday",50,181
"BGO","OSL",725,815,244,"SK","Star Alliance","Norway","Norway","Monday",50,181
"BGO","OSL",725,815,244,"SK","Star Alliance","Norway","Norway","Tuesday",50,141
"BGO","OSL",725,815,244,"SK","Star Alliance","Norway","Norway","Wednesday",50,181
"BGO","OSL",725,815,244,"SK","Star Alliance","Norway","Norway","Thursday",50,141
"BGO","OSL",725,815,244,"SK","Star Alliance","Norway","Norway","Friday",50,141
"BGO","OSL",730,825,605,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"BGO","OSL",730,825,605,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"BGO","OSL",730,825,605,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"BGO","OSL",730,825,605,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"BGO","OSL",730,825,605,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"BGO","OSL",800,855,246,"SK","Star Alliance","Norway","Norway","Monday",55,181
"BGO","OSL",800,855,246,"SK","Star Alliance","Norway","Norway","Tuesday",55,141
"BGO","OSL",800,855,246,"SK","Star Alliance","Norway","Norway","Wednesday",55,181
"BGO","OSL",800,855,246,"SK","Star Alliance","Norway","Norway","Thursday",55,181
"BGO","OSL",800,855,607,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"BGO","OSL",800,855,607,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"BGO","OSL",800,855,607,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"BGO","OSL",800,855,607,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"BGO","OSL",820,910,248,"SK","Star Alliance","Norway","Norway","Saturday",50,141
"BGO","OSL",825,915,248,"SK","Star Alliance","Norway","Norway","Monday",50,141
"BGO","OSL",825,915,248,"SK","Star Alliance","Norway","Norway","Tuesday",50,181
"BGO","OSL",825,915,248,"SK","Star Alliance","Norway","Norway","Wednesday",50,181
"BGO","OSL",825,915,248,"SK","Star Alliance","Norway","Norway","Thursday",50,181
"BGO","OSL",825,915,248,"SK","Star Alliance","Norway","Norway","Friday",50,141
"BGO","OSL",825,915,248,"SK","Star Alliance","Norway","Norway","Sunday",50,141
"BGO","OSL",830,925,609,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"BGO","OSL",830,925,609,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"BGO","OSL",830,925,609,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"BGO","OSL",830,925,609,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"BGO","OSL",830,925,609,"DY","Low Cost Carriers","Norway","Norway","Friday",55,189
"BGO","OSL",830,925,609,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"BGO","OSL",910,1005,611,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"BGO","OSL",920,1010,252,"SK","Star Alliance","Norway","Norway","Monday",50,141
"BGO","OSL",920,1010,252,"SK","Star Alliance","Norway","Norway","Tuesday",50,181
"BGO","OSL",920,1010,252,"SK","Star Alliance","Norway","Norway","Wednesday",50,141
"BGO","OSL",920,1010,252,"SK","Star Alliance","Norway","Norway","Friday",50,141
"BGO","OSL",920,1010,252,"SK","Star Alliance","Norway","Norway","Sunday",50,181
"BGO","OSL",920,1015,611,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"BGO","OSL",920,1015,611,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"BGO","OSL",920,1015,611,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"BGO","OSL",920,1015,611,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"BGO","OSL",920,1015,611,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"BGO","OSL",1025,1115,260,"SK","Star Alliance","Norway","Norway","Monday",50,141
"BGO","OSL",1025,1115,260,"SK","Star Alliance","Norway","Norway","Tuesday",50,181
"BGO","OSL",1025,1115,260,"SK","Star Alliance","Norway","Norway","Wednesday",50,181
"BGO","OSL",1025,1115,260,"SK","Star Alliance","Norway","Norway","Thursday",50,181
"BGO","OSL",1025,1115,260,"SK","Star Alliance","Norway","Norway","Friday",50,181
"BGO","OSL",1035,1130,613,"DY","Low Cost Carriers","Norway","Norway","Saturday",55,186
"BGO","OSL",1105,1155,262,"SK","Star Alliance","Norway","Norway","Saturday",50,90
"BGO","OSL",1120,1210,264,"SK","Star Alliance","Norway","Norway","Sunday",50,141
"BGO","OSL",1200,1255,617,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"BGO","OSL",1200,1255,617,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"BGO","OSL",1200,1255,617,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"BGO","OSL",1200,1255,617,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"BGO","OSL",1200,1255,617,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"BGO","OSL",1200,1255,617,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"BGO","OSL",1210,1300,262,"SK","Star Alliance","Norway","Norway","Monday",50,141
"BGO","OSL",1210,1300,262,"SK","Star Alliance","Norway","Norway","Tuesday",50,181
"BGO","OSL",1210,1300,262,"SK","Star Alliance","Norway","Norway","Wednesday",50,181
"BGO","OSL",1210,1300,262,"SK","Star Alliance","Norway","Norway","Thursday",50,181
"BGO","OSL",1210,1300,262,"SK","Star Alliance","Norway","Norway","Friday",50,141
"BGO","OSL",1320,1410,268,"SK","Star Alliance","Norway","Norway","Sunday",50,141
"BGO","OSL",1330,1425,621,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"BGO","OSL",1405,1455,268,"SK","Star Alliance","Norway","Norway","Tuesday",50,141
"BGO","OSL",1405,1455,268,"SK","Star Alliance","Norway","Norway","Wednesday",50,141
"BGO","OSL",1405,1455,268,"SK","Star Alliance","Norway","Norway","Thursday",50,181
"BGO","OSL",1405,1455,268,"SK","Star Alliance","Norway","Norway","Friday",50,141
"BGO","OSL",1405,1455,268,"SK","Star Alliance","Norway","Norway","Saturday",50,90
"BGO","OSL",1420,1510,268,"SK","Star Alliance","Norway","Norway","Monday",50,181
"BGO","OSL",1440,1535,615,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"BGO","OSL",1440,1535,615,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"BGO","OSL",1440,1535,615,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"BGO","OSL",1440,1535,615,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"BGO","OSL",1455,1545,272,"SK","Star Alliance","Norway","Norway","Tuesday",50,181
"BGO","OSL",1455,1545,272,"SK","Star Alliance","Norway","Norway","Wednesday",50,181
"BGO","OSL",1455,1545,272,"SK","Star Alliance","Norway","Norway","Thursday",50,181
"BGO","OSL",1455,1545,272,"SK","Star Alliance","Norway","Norway","Friday",50,141
"BGO","OSL",1500,1555,625,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"BGO","OSL",1500,1555,625,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"BGO","OSL",1500,1555,625,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"BGO","OSL",1500,1555,625,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"BGO","OSL",1500,1555,625,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"BGO","OSL",1500,1555,625,"DY","Low Cost Carriers","Norway","Norway","Saturday",55,189
"BGO","OSL",1500,1555,625,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"BGO","OSL",1535,1625,272,"SK","Star Alliance","Norway","Norway","Sunday",50,141
"BGO","OSL",1605,1655,274,"SK","Star Alliance","Norway","Norway","Monday",50,141
"BGO","OSL",1605,1655,274,"SK","Star Alliance","Norway","Norway","Tuesday",50,181
"BGO","OSL",1605,1655,274,"SK","Star Alliance","Norway","Norway","Wednesday",50,141
"BGO","OSL",1605,1655,274,"SK","Star Alliance","Norway","Norway","Thursday",50,181
"BGO","OSL",1605,1655,274,"SK","Star Alliance","Norway","Norway","Friday",50,141
"BGO","OSL",1605,1655,274,"SK","Star Alliance","Norway","Norway","Saturday",50,120
"BGO","OSL",1620,1715,631,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"BGO","OSL",1620,1715,631,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"BGO","OSL",1620,1715,631,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"BGO","OSL",1620,1715,631,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"BGO","OSL",1620,1715,631,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"BGO","OSL",1620,1715,631,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"BGO","OSL",1640,1735,615,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"BGO","OSL",1645,1735,278,"SK","Star Alliance","Norway","Norway","Monday",50,141
"BGO","OSL",1645,1735,278,"SK","Star Alliance","Norway","Norway","Tuesday",50,181
"BGO","OSL",1645,1735,278,"SK","Star Alliance","Norway","Norway","Wednesday",50,141
"BGO","OSL",1645,1735,278,"SK","Star Alliance","Norway","Norway","Thursday",50,141
"BGO","OSL",1645,1735,278,"SK","Star Alliance","Norway","Norway","Friday",50,141
"BGO","OSL",1645,1735,278,"SK","Star Alliance","Norway","Norway","Sunday",50,120
"BGO","OSL",1700,1755,633,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"BGO","OSL",1700,1755,633,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,189
"BGO","OSL",1700,1755,633,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"BGO","OSL",1700,1755,633,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"BGO","OSL",1700,1755,633,"DY","Low Cost Carriers","Norway","Norway","Friday",55,189
"BGO","OSL",1700,1755,633,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"BGO","OSL",1715,1805,276,"SK","Star Alliance","Norway","Norway","Sunday",50,181
"BGO","OSL",1720,1810,276,"SK","Star Alliance","Norway","Norway","Friday",50,181
"BGO","OSL",1730,1820,280,"SK","Star Alliance","Norway","Norway","Tuesday",50,181
"BGO","OSL",1730,1820,280,"SK","Star Alliance","Norway","Norway","Wednesday",50,141
"BGO","OSL",1730,1820,280,"SK","Star Alliance","Norway","Norway","Thursday",50,141
"BGO","OSL",1730,1820,280,"SK","Star Alliance","Norway","Norway","Friday",50,141
"BGO","OSL",1740,1830,280,"SK","Star Alliance","Norway","Norway","Sunday",50,141
"BGO","OSL",1740,1835,635,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"BGO","OSL",1740,1835,635,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"BGO","OSL",1740,1835,635,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"BGO","OSL",1740,1835,635,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"BGO","OSL",1740,1835,635,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"BGO","OSL",1740,1835,635,"DY","Low Cost Carriers","Norway","Norway","Saturday",55,189
"BGO","OSL",1740,1835,635,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"BGO","OSL",1800,1855,641,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"BGO","OSL",1815,1905,284,"SK","Star Alliance","Norway","Norway","Monday",50,141
"BGO","OSL",1815,1905,284,"SK","Star Alliance","Norway","Norway","Tuesday",50,141
"BGO","OSL",1815,1905,284,"SK","Star Alliance","Norway","Norway","Wednesday",50,141
"BGO","OSL",1815,1905,284,"SK","Star Alliance","Norway","Norway","Thursday",50,141
"BGO","OSL",1815,1905,284,"SK","Star Alliance","Norway","Norway","Friday",50,181
"BGO","OSL",1820,1910,284,"SK","Star Alliance","Norway","Norway","Sunday",50,141
"BGO","OSL",1820,1915,641,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"BGO","OSL",1820,1915,641,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"BGO","OSL",1820,1915,641,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"BGO","OSL",1820,1915,641,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"BGO","OSL",1820,1915,641,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"BGO","OSL",1900,1950,286,"SK","Star Alliance","Norway","Norway","Monday",50,141
"BGO","OSL",1900,1950,286,"SK","Star Alliance","Norway","Norway","Tuesday",50,141
"BGO","OSL",1900,1950,286,"SK","Star Alliance","Norway","Norway","Wednesday",50,141
"BGO","OSL",1900,1950,286,"SK","Star Alliance","Norway","Norway","Thursday",50,181
"BGO","OSL",1900,1950,286,"SK","Star Alliance","Norway","Norway","Friday",50,181
"BGO","OSL",1925,2015,286,"SK","Star Alliance","Norway","Norway","Sunday",50,120
"BGO","OSL",1930,2025,643,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"BGO","OSL",1930,2025,643,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"BGO","OSL",1930,2025,643,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"BGO","OSL",1930,2025,643,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"BGO","OSL",1930,2025,643,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"BGO","OSL",1940,2035,645,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"BGO","OSL",1945,2035,2290,"SK","Star Alliance","Norway","Norway","Tuesday",50,120
"BGO","OSL",1945,2035,2290,"SK","Star Alliance","Norway","Norway","Wednesday",50,141
"BGO","OSL",1945,2040,629,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"BGO","OSL",2000,2055,629,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"BGO","OSL",2030,2125,653,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"BGO","OSL",2030,2125,653,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"BGO","OSL",2030,2125,653,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"BGO","OSL",2030,2125,653,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"BGO","OSL",2030,2125,653,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"BGO","OSL",2030,2125,653,"DY","Low Cost Carriers","Norway","Norway","Saturday",55,189
"BGO","OSL",2030,2125,653,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"BGO","OSL",2050,2140,290,"SK","Star Alliance","Norway","Norway","Friday",50,120
"BGO","OSL",2055,2145,290,"SK","Star Alliance","Norway","Norway","Monday",50,181
"BGO","OSL",2055,2145,290,"SK","Star Alliance","Norway","Norway","Tuesday",50,141
"BGO","OSL",2055,2145,290,"SK","Star Alliance","Norway","Norway","Wednesday",50,141
"BGO","OSL",2055,2145,290,"SK","Star Alliance","Norway","Norway","Thursday",50,141
"BGO","OSL",2110,2205,639,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"BGO","OSL",2110,2205,639,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"BGO","OSL",2110,2205,639,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"BGO","OSL",2110,2205,639,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"BGO","OSL",2110,2205,639,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"BGO","OSL",2110,2205,639,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"BGO","OSL",2140,2235,655,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,189
"BGO","OSL",2210,2300,284,"SK","Star Alliance","Norway","Norway","Saturday",50,141
"BGO","OSL",2220,2315,637,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"BGO","OSL",2235,2330,637,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"BGO","SOG",840,915,148,"WF","None","Norway","Norway","Monday",35,39
"BGO","SOG",840,915,148,"WF","None","Norway","Norway","Tuesday",35,39
"BGO","SOG",840,915,148,"WF","None","Norway","Norway","Wednesday",35,39
"BGO","SOG",840,915,148,"WF","None","Norway","Norway","Thursday",35,39
